% ARFF file for Verbmobil
% Phoneme: all_vowels
%
@relation all_vowels

% List of attributes:
%
% Duration is expressed in milliseconds
@attribute phoneme { a, a~, e, E, I, i, O, o, U, u, Y, y, 9, 2, @, 6, a:, a~:, e:, E:, i:, o:, u:, y:, 2:, OY, aU, aI }
@attribute filename string
@attribute speech_position { Start_word, Middle_word, End_word }
@attribute word { ze, PDS, gla, g, gib, t, ADJD, fuen, APPRART, KOKOM, VAFIN, Zu, wa, v, ADV, PRELS, ART, VMFIN, VVIZU, KOUS, APPO, Unterkunfts, PWAT, VAINF, Bla-Damm, m, f, ge, PRF, Marriott-Ho, Flugzeig, VVIMP, TRUNC, Au, ORD, dorten, VVPP, Fro, PTKA, PTKNEG, Ma, de, PTKVZ, VVFIN, VAPP, he, Prinzen, PWAV, Flieg, PIS, Mittw, APPR, CARD, PAV, <aehm>, PIDAT, tschamtatam, Flu, h, no, PTKANT, PPOSAT, VMINF, ueber, <aeh>, PTKZU, PPER, FW, PDAT, ADJA, so, PWS, PIAT, NN, mo, VVINF, Mont, ITJ, Rueckf, Wieder, to, bescha, k, KON, KOUI, Anfa, schlech, SPELL, Rueckscha, NE, al, F, au,  }
@attribute pause { near_pause, no_pause }
@attribute stress { none, p_stress, s_stress }
@attribute overlapping { overlapped, not_overlapped }
@attribute speech_rate_pho numeric
@attribute speech_rate_w numeric
@attribute speech_rate_msyl numeric
@attribute speech_rate_ksyl numeric
@attribute duration numeric

@data
6, g929acn1_006_AOS.par, Middle_word, PPER, no_pause, none, not_overlapped, 13.1, 199.0, 4.8, 5.1, 39.94
6, g929acn1_008_AOS.par, Middle_word, VAFIN, no_pause, none, not_overlapped, 11.9, 237.2, 5.2, 5.7, 29.94
6, g929acn1_008_AOS.par, Middle_word, PPER, no_pause, none, not_overlapped, 11.9, 237.2, 5.2, 5.7, 69.94
6, g929acn1_011_AOS.par, Middle_word, ORD, no_pause, none, not_overlapped, 9.6, 151.4, 3.4, 4.0, 89.94
6, g929acn1_011_AOS.par, End_word, ADV, no_pause, none, not_overlapped, 9.6, 151.4, 3.4, 4.0, 79.94
6, g929acn1_013_AOS.par, Middle_word, NE, no_pause, none, not_overlapped, 13.1, 202.8, 4.9, 5.3, 69.94
6, g929acn1_015_AOS.par, Middle_word, VAFIN, no_pause, none, not_overlapped, 11.7, 241.9, 4.8, 5.9, 69.94
6, g929acn1_015_AOS.par, Middle_word, PPER, no_pause, none, not_overlapped, 11.7, 241.9, 4.8, 5.9, 109.94
6, g929acn1_018_AOS.par, Middle_word, ADV, no_pause, none, not_overlapped, 13.2, 208.6, 5.5, 5.7, 79.94
6, g929acn1_018_AOS.par, Middle_word, PPER, no_pause, none, not_overlapped, 13.2, 208.6, 5.5, 5.7, 109.94
6, g929acn1_018_AOS.par, Middle_word, NN, no_pause, none, not_overlapped, 13.2, 208.6, 5.5, 5.7, 69.94
6, g929acn1_021_AOS.par, Middle_word, PPER, no_pause, none, not_overlapped, 12.3, 206.4, 4.3, 4.6, 39.94
6, g929acn1_021_AOS.par, Middle_word, VVFIN, no_pause, none, not_overlapped, 12.3, 206.4, 4.3, 4.6, 29.94
6, g929acn1_021_AOS.par, Middle_word, VAFIN, no_pause, none, not_overlapped, 12.3, 206.4, 4.3, 4.6, 49.94
6, g929acn1_023_AOS.par, Middle_word, ADV, no_pause, none, not_overlapped, 10.7, 183.7, 3.8, 4.4, 29.94
6, g929acn1_023_AOS.par, Middle_word, VVINF, no_pause, none, not_overlapped, 10.7, 183.7, 3.8, 4.4, 29.94
6, g929acn1_026_AOS.par, Middle_word, PPER, no_pause, none, not_overlapped, 12.0, 194.3, 4.7, 5.1, 29.94
6, g929acn1_026_AOS.par, Middle_word, NN, no_pause, none, not_overlapped, 12.0, 194.3, 4.7, 5.1, 59.94
6, g929acn1_026_AOS.par, Middle_word, VVFIN, no_pause, none, not_overlapped, 12.0, 194.3, 4.7, 5.1, 79.94
6, g929acn1_026_AOS.par, Middle_word, ART, no_pause, none, not_overlapped, 12.0, 194.3, 4.7, 5.1, 159.94
6, g929acn1_026_AOS.par, Middle_word, NN, no_pause, none, not_overlapped, 12.0, 194.3, 4.7, 5.1, 39.94
6, g929acn1_026_AOS.par, Middle_word, VVFIN, no_pause, none, not_overlapped, 12.0, 194.3, 4.7, 5.1, 209.94
6, g929acn1_026_AOS.par, Middle_word, ADJA, no_pause, none, not_overlapped, 12.0, 194.3, 4.7, 5.1, 29.94
6, g929acn1_026_AOS.par, Middle_word, PPER, no_pause, none, not_overlapped, 12.0, 194.3, 4.7, 5.1, 89.94
6, g929acn1_026_AOS.par, Middle_word, NN, no_pause, none, not_overlapped, 12.0, 194.3, 4.7, 5.1, 69.94
6, g929acn1_028_AOS.par, Start_word, ADV, no_pause, none, not_overlapped, 14.5, 191.0, 6.0, 6.4, 29.94
6, g929acn1_028_AOS.par, End_word, ADV, no_pause, none, not_overlapped, 14.5, 191.0, 6.0, 6.4, 59.94
6, g929acn1_030_AOS.par, Middle_word, KON, no_pause, none, not_overlapped, 14.9, 228.8, 5.9, 5.9, 159.94
6, g929acn1_030_AOS.par, Middle_word, PPER, no_pause, none, not_overlapped, 14.9, 228.8, 5.9, 5.9, 39.94
6, g929acn1_030_AOS.par, Middle_word, ADV, no_pause, none, not_overlapped, 14.9, 228.8, 5.9, 5.9, 49.94
6, g929acn1_032_AOS.par, End_word, NN, no_pause, none, overlapped, 10.6, 159.4, 4.4, 5.3, 69.94
6, g929acn2_001_AOT.par, End_word, NE, no_pause, none, not_overlapped, 15.4, 264.0, 5.5, 5.5, 139.94
6, g929acn2_003_AOT.par, End_word, NN, no_pause, none, not_overlapped, 14.0, 178.1, 5.5, 6.4, 29.94
6, g929acn2_003_AOT.par, End_word, VVINF, no_pause, none, not_overlapped, 14.0, 178.1, 5.5, 6.4, 59.94
6, g929acn2_005_AOT.par, Middle_word, VAFIN, no_pause, none, not_overlapped, 13.0, 231.0, 5.8, 6.3, 59.94
6, g929acn2_005_AOT.par, Middle_word, VAFIN, no_pause, none, not_overlapped, 13.0, 231.0, 5.8, 6.3, 49.94
6, g929acn2_005_AOT.par, Middle_word, PPER, no_pause, none, not_overlapped, 13.0, 231.0, 5.8, 6.3, 39.94
6, g929acn2_009_AOT.par, Middle_word, VAFIN, no_pause, none, not_overlapped, 11.8, 231.7, 4.6, 5.1, 29.94
6, g929acn2_009_AOT.par, Middle_word, PPER, no_pause, none, not_overlapped, 11.8, 231.7, 4.6, 5.1, 29.94
6, g929acn2_012_AOT.par, Middle_word, PPER, no_pause, none, not_overlapped, 12.0, 194.4, 5.2, 5.8, 149.94
6, g929acn2_012_AOT.par, Middle_word, VAFIN, no_pause, none, not_overlapped, 12.0, 194.4, 5.2, 5.8, 29.94
6, g929acn2_012_AOT.par, Middle_word, NN, no_pause, none, not_overlapped, 12.0, 194.4, 5.2, 5.8, 89.94
6, g929acn2_012_AOT.par, Middle_word, KON, no_pause, none, not_overlapped, 12.0, 194.4, 5.2, 5.8, 129.94
6, g929acn2_012_AOT.par, Middle_word, PPER, no_pause, none, not_overlapped, 12.0, 194.4, 5.2, 5.8, 29.94
6, g929acn2_012_AOT.par, Middle_word, VAFIN, no_pause, none, not_overlapped, 12.0, 194.4, 5.2, 5.8, 29.94
6, g929acn2_012_AOT.par, Middle_word, ADJD, no_pause, none, not_overlapped, 12.0, 194.4, 5.2, 5.8, 69.94
6, g929acn2_012_AOT.par, Middle_word, PAV, no_pause, none, not_overlapped, 12.0, 194.4, 5.2, 5.8, 139.94
6, g929acn2_012_AOT.par, Middle_word, VVFIN, no_pause, none, not_overlapped, 12.0, 194.4, 5.2, 5.8, 29.94
6, g929acn2_012_AOT.par, Middle_word, NN, no_pause, none, not_overlapped, 12.0, 194.4, 5.2, 5.8, 29.94
6, g929acn2_014_AOT.par, Middle_word, ORD, no_pause, none, not_overlapped, 9.4, 149.3, 3.2, 3.7, 59.94
6, g929acn2_017_AOT.par, Middle_word, ADV, no_pause, none, not_overlapped, 11.2, 177.7, 4.1, 5.4, 29.94
6, g929acn2_017_AOT.par, Middle_word, PPER, no_pause, none, not_overlapped, 11.2, 177.7, 4.1, 5.4, 39.94
6, g929acn2_017_AOT.par, Middle_word, NN, no_pause, none, not_overlapped, 11.2, 177.7, 4.1, 5.4, 79.94
6, g929acn2_017_AOT.par, End_word, ADJA, no_pause, none, not_overlapped, 11.2, 177.7, 4.1, 5.4, 29.94
6, g929acn2_019_AOT.par, Middle_word, ADJD, no_pause, none, not_overlapped, 15.3, 207.7, 5.8, 6.3, 49.94
6, g929acn2_019_AOT.par, Middle_word, ADJD, no_pause, none, overlapped, 15.3, 207.7, 5.8, 6.3, 119.94
6, g929acn2_019_AOT.par, Middle_word, ADV, no_pause, none, not_overlapped, 15.3, 207.7, 5.8, 6.3, 119.94
6, g929acn2_019_AOT.par, Middle_word, ADJA, no_pause, none, not_overlapped, 15.3, 207.7, 5.8, 6.3, 29.94
6, g929acn2_019_AOT.par, Middle_word, APPRART, no_pause, none, not_overlapped, 15.3, 207.7, 5.8, 6.3, 29.94
6, g929acn2_019_AOT.par, Middle_word, NE, no_pause, none, not_overlapped, 15.3, 207.7, 5.8, 6.3, 149.94
6, g929acn2_019_AOT.par, Middle_word, NE, no_pause, none, not_overlapped, 15.3, 207.7, 5.8, 6.3, 119.94
6, g929acn2_019_AOT.par, Middle_word, ADV, no_pause, none, not_overlapped, 15.3, 207.7, 5.8, 6.3, 69.94
6, g929acn2_019_AOT.par, Middle_word, ADV, no_pause, none, not_overlapped, 15.3, 207.7, 5.8, 6.3, 29.94
6, g929acn2_019_AOT.par, Middle_word, VVPP, no_pause, none, not_overlapped, 15.3, 207.7, 5.8, 6.3, 69.94
6, g929acn2_019_AOT.par, Middle_word, NE, no_pause, none, not_overlapped, 15.3, 207.7, 5.8, 6.3, 119.94
6, g929acn2_019_AOT.par, Middle_word, VAFIN, no_pause, none, not_overlapped, 15.3, 207.7, 5.8, 6.3, 29.94
6, g929acn2_022_AOT.par, Middle_word, PPER, no_pause, none, not_overlapped, 15.7, 284.1, 6.4, 6.7, 29.94
6, g929acn2_022_AOT.par, Middle_word, VAFIN, no_pause, none, not_overlapped, 15.7, 284.1, 6.4, 6.7, 39.94
6, g929acn2_022_AOT.par, Middle_word, ADV, no_pause, none, not_overlapped, 15.7, 284.1, 6.4, 6.7, 89.94
6, g929acn2_022_AOT.par, Middle_word, VVINF, no_pause, none, not_overlapped, 15.7, 284.1, 6.4, 6.7, 29.94
6, g929acn2_022_AOT.par, Middle_word, ADJA, no_pause, none, not_overlapped, 15.7, 284.1, 6.4, 6.7, 49.94
6, g929acn2_024_AOT.par, Middle_word, ADJD, no_pause, none, not_overlapped, 14.3, 255.5, 5.5, 6.4, 39.94
6, g929acn2_024_AOT.par, Middle_word, ADJD, no_pause, none, not_overlapped, 14.3, 255.5, 5.5, 6.4, 69.94
6, g929acn2_024_AOT.par, Middle_word, NN, no_pause, none, not_overlapped, 14.3, 255.5, 5.5, 6.4, 49.94
6, g929acn2_024_AOT.par, Middle_word, PPER, no_pause, none, not_overlapped, 14.3, 255.5, 5.5, 6.4, 29.94
6, g929acn2_027_AOT.par, Middle_word, VVFIN, no_pause, none, not_overlapped, 16.0, 231.4, 7.2, 7.5, 39.94
6, g929acn2_027_AOT.par, Middle_word, VVFIN, no_pause, none, not_overlapped, 16.0, 231.4, 7.2, 7.5, 69.94
6, g929acn2_027_AOT.par, Middle_word, VVFIN, no_pause, none, not_overlapped, 16.0, 231.4, 7.2, 7.5, 49.94
6, g929acn2_027_AOT.par, Middle_word, VAFIN, no_pause, none, not_overlapped, 16.0, 231.4, 7.2, 7.5, 29.94
6, g929acn2_027_AOT.par, Middle_word, ADV, no_pause, none, not_overlapped, 16.0, 231.4, 7.2, 7.5, 59.94
6, g929acn2_027_AOT.par, Middle_word, ORD, no_pause, none, not_overlapped, 16.0, 231.4, 7.2, 7.5, 99.94
6, g929acn2_027_AOT.par, Middle_word, ORD, no_pause, none, not_overlapped, 16.0, 231.4, 7.2, 7.5, 99.94
6, g929acn2_027_AOT.par, Middle_word, VVINF, no_pause, none, not_overlapped, 16.0, 231.4, 7.2, 7.5, 89.94
6, g929acn2_027_AOT.par, Middle_word, VAFIN, no_pause, none, not_overlapped, 16.0, 231.4, 7.2, 7.5, 29.94
6, g929acn2_027_AOT.par, End_word, VVINF, no_pause, none, not_overlapped, 16.0, 231.4, 7.2, 7.5, 49.94
6, g929acn2_029_AOT.par, Middle_word, VAFIN, no_pause, none, not_overlapped, 13.6, 234.5, 5.5, 6.4, 79.94
6, g929acn2_029_AOT.par, Middle_word, ADV, no_pause, none, not_overlapped, 13.6, 234.5, 5.5, 6.4, 29.94
6, g929acn2_029_AOT.par, Middle_word, VVINF, no_pause, none, not_overlapped, 13.6, 234.5, 5.5, 6.4, 69.94
6, g929acn2_029_AOT.par, Middle_word, NE, no_pause, none, not_overlapped, 13.6, 234.5, 5.5, 6.4, 99.94
6, g929acn2_029_AOT.par, Middle_word, VVFIN, no_pause, none, not_overlapped, 13.6, 234.5, 5.5, 6.4, 39.94
6, g929acn2_029_AOT.par, Middle_word, NN, no_pause, none, not_overlapped, 13.6, 234.5, 5.5, 6.4, 39.94
6, g929acn2_029_AOT.par, Middle_word, ART, no_pause, none, not_overlapped, 13.6, 234.5, 5.5, 6.4, 39.94
6, g929acn2_033_AOT.par, End_word, NN, no_pause, none, overlapped, 13.8, 195.3, 4.9, 6.5, 99.94
a:, g016acn1_002_ABE.par, Middle_word, APPR, no_pause, p_stress, not_overlapped, 10.7, 163.5, 4.2, 5.0, 59.94
a:, g016acn1_002_ABE.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 10.7, 163.5, 4.2, 5.0, 129.94
a:, g016acn1_002_ABE.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 10.7, 163.5, 4.2, 5.0, 99.94
a:, g016acn1_004_ABE.par, Start_word, ITJ, near_pause, p_stress, not_overlapped, 9.8, 176.6, 4.9, 4.9, 139.94
a:, g016acn1_006_ABE.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 13.5, 182.5, 5.1, 5.9, 49.94
a:, g016acn1_006_ABE.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 13.5, 182.5, 5.1, 5.9, 59.94
a:, g016acn1_006_ABE.par, Middle_word, VAFIN, no_pause, p_stress, not_overlapped, 13.5, 182.5, 5.1, 5.9, 39.94
a:, g016acn1_006_ABE.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 13.5, 182.5, 5.1, 5.9, 259.94
a:, g016acn1_008_ABE.par, Middle_word, NN, no_pause, none, not_overlapped, 16.0, 203.1, 6.3, 6.8, 69.94
a:, g016acn1_008_ABE.par, End_word, NN, no_pause, p_stress, not_overlapped, 16.0, 203.1, 6.3, 6.8, 119.94
a:, g016acn1_010_ABE.par, Start_word, ITJ, near_pause, p_stress, not_overlapped, 9.9, 146.0, 4.0, 4.5, 39.94
a:, g016acn1_010_ABE.par, Middle_word, ADV, no_pause, s_stress, not_overlapped, 9.9, 146.0, 4.0, 4.5, 149.94
a:, g016acn1_010_ABE.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 9.9, 146.0, 4.0, 4.5, 229.94
a:, g016acn1_010_ABE.par, Middle_word, APPR, no_pause, p_stress, not_overlapped, 9.9, 146.0, 4.0, 4.5, 59.94
a:, g016acn1_010_ABE.par, Middle_word, VAFIN, no_pause, p_stress, not_overlapped, 9.9, 146.0, 4.0, 4.5, 39.94
a:, g016acn1_010_ABE.par, End_word, NN, no_pause, p_stress, not_overlapped, 9.9, 146.0, 4.0, 4.5, 279.94
a:, g016acn1_012_ABE.par, Start_word, ITJ, near_pause, p_stress, overlapped, 3.3, 100.0, 1.7, 1.7, 319.94
a:, g016acn1_014_ABE.par, Start_word, ITJ, no_pause, p_stress, not_overlapped, 10.0, 300.2, 5.0, 5.0, 119.94
a:, g016acn1_016_ABE.par, Start_word, ITJ, no_pause, p_stress, not_overlapped, 15.0, 210.3, 5.2, 6.4, 289.94
a:, g016acn1_016_ABE.par, Middle_word, NN, no_pause, none, not_overlapped, 15.0, 210.3, 5.2, 6.4, 69.94
a:, g016acn1_016_ABE.par, Middle_word, VAFIN, no_pause, p_stress, not_overlapped, 15.0, 210.3, 5.2, 6.4, 49.94
a:, g016acn1_016_ABE.par, Middle_word, ITJ, no_pause, p_stress, not_overlapped, 15.0, 210.3, 5.2, 6.4, 139.94
a:, g016acn1_016_ABE.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 15.0, 210.3, 5.2, 6.4, 89.94
a:, g016acn1_018_ABE.par, Start_word, ITJ, near_pause, p_stress, not_overlapped, 12.3, 172.4, 4.7, 5.7, 289.94
a:, g016acn1_018_ABE.par, Start_word, ADV, no_pause, p_stress, not_overlapped, 12.3, 172.4, 4.7, 5.7, 189.94
a:, g016acn1_018_ABE.par, Middle_word, VAFIN, no_pause, p_stress, not_overlapped, 12.3, 172.4, 4.7, 5.7, 149.94
a:, g016acn1_018_ABE.par, Middle_word, NN, no_pause, none, not_overlapped, 12.3, 172.4, 4.7, 5.7, 99.94
a:, g016acn1_018_ABE.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 12.3, 172.4, 4.7, 5.7, 39.94
a:, g016acn1_020_ABE.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 18.1, 326.2, 6.8, 7.7, 69.94
a:, g016acn1_022_ABE.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 14.3, 260.7, 5.6, 6.7, 89.94
a:, g016acn1_022_ABE.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 14.3, 260.7, 5.6, 6.7, 69.94
a:, g016acn1_022_ABE.par, Middle_word, NN, no_pause, s_stress, not_overlapped, 14.3, 260.7, 5.6, 6.7, 89.94
a:, g016acn1_022_ABE.par, Middle_word, KON, no_pause, p_stress, not_overlapped, 14.3, 260.7, 5.6, 6.7, 79.94
a:, g016acn1_022_ABE.par, End_word, ADJD, no_pause, none, not_overlapped, 14.3, 260.7, 5.6, 6.7, 179.94
a:, g016acn1_024_ABE.par, Start_word, ITJ, near_pause, p_stress, not_overlapped, 12.2, 227.6, 4.8, 5.8, 169.94
a:, g016acn1_024_ABE.par, Middle_word, ITJ, no_pause, p_stress, not_overlapped, 12.2, 227.6, 4.8, 5.8, 239.94
a:, g016acn1_024_ABE.par, Middle_word, NN, no_pause, none, not_overlapped, 12.2, 227.6, 4.8, 5.8, 69.94
a:, g016acn1_024_ABE.par, Middle_word, VAFIN, no_pause, p_stress, not_overlapped, 12.2, 227.6, 4.8, 5.8, 49.94
a:, g016acn1_024_ABE.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 12.2, 227.6, 4.8, 5.8, 219.94
a:, g016acn1_024_ABE.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 12.2, 227.6, 4.8, 5.8, 49.94
a:, g016acn1_024_ABE.par, End_word, NN, no_pause, p_stress, not_overlapped, 12.2, 227.6, 4.8, 5.8, 169.94
a:, g016acn1_026_ABE.par, Middle_word, VVFIN, no_pause, p_stress, not_overlapped, 13.3, 202.3, 5.5, 6.3, 79.94
a:, g016acn1_029_ABE.par, Start_word, ADV, near_pause, p_stress, not_overlapped, 17.6, 396.0, 7.7, 8.8, 39.94
a:, g016acn1_029_ABE.par, Start_word, VAFIN, no_pause, p_stress, not_overlapped, 17.6, 396.0, 7.7, 8.8, 49.94
a:, g016acn1_031_ABE.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 15.6, 246.1, 5.3, 7.0, 59.94
a:, g016acn1_031_ABE.par, End_word, ADV, no_pause, p_stress, not_overlapped, 15.6, 246.1, 5.3, 7.0, 59.94
a:, g016acn1_033_ABE.par, Start_word, VVFIN, no_pause, p_stress, not_overlapped, 15.6, 311.2, 6.7, 8.3, 79.94
a:, g016acn1_033_ABE.par, End_word, ADV, no_pause, p_stress, not_overlapped, 15.6, 311.2, 6.7, 8.3, 59.94
a:, g016acn1_035_ABE.par, Start_word, ITJ, near_pause, p_stress, not_overlapped, 10.2, 245.1, 4.1, 4.1, 99.94
a:, g016acn1_037_ABE.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 13.0, 206.2, 4.7, 5.5, 69.94
a:, g016acn1_037_ABE.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 13.0, 206.2, 4.7, 5.5, 139.94
a:, g016acn1_037_ABE.par, Middle_word, NN, no_pause, none, not_overlapped, 13.0, 206.2, 4.7, 5.5, 69.94
a:, g016acn1_039_ABE.par, Start_word, ITJ, near_pause, p_stress, not_overlapped, 12.9, 175.4, 5.2, 5.5, 99.94
a:, g016acn1_039_ABE.par, Middle_word, NN, no_pause, none, not_overlapped, 12.9, 175.4, 5.2, 5.5, 69.94
a:, g016acn1_043_ABE.par, Start_word, ITJ, near_pause, p_stress, overlapped, 5.4, 162.2, 2.7, 2.7, 129.94
a:, g016acn1_044_ABE.par, Start_word, ITJ, near_pause, p_stress, not_overlapped, 11.9, 204.7, 5.1, 5.7, 119.94
a:, g016acn2_003_ABO.par, Start_word, ADV, no_pause, p_stress, not_overlapped, 11.7, 185.7, 4.5, 5.5, 69.94
a:, g016acn2_003_ABO.par, Middle_word, VAFIN, no_pause, p_stress, not_overlapped, 11.7, 185.7, 4.5, 5.5, 39.94
a:, g016acn2_003_ABO.par, Middle_word, ADJD, no_pause, p_stress, not_overlapped, 11.7, 185.7, 4.5, 5.5, 69.94
a:, g016acn2_005_ABO.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 10.7, 172.1, 4.5, 4.7, 59.94
a:, g016acn2_007_ABO.par, Start_word, ITJ, near_pause, p_stress, not_overlapped, 13.5, 238.3, 6.2, 6.4, 209.94
a:, g016acn2_007_ABO.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 13.5, 238.3, 6.2, 6.4, 99.94
a:, g016acn2_007_ABO.par, Middle_word, NN, no_pause, none, not_overlapped, 13.5, 238.3, 6.2, 6.4, 119.94
a:, g016acn2_007_ABO.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 13.5, 238.3, 6.2, 6.4, 129.94
a:, g016acn2_007_ABO.par, End_word, NN, no_pause, none, not_overlapped, 13.5, 238.3, 6.2, 6.4, 149.94
a:, g016acn2_009_ABO.par, Start_word, ITJ, near_pause, p_stress, not_overlapped, 12.3, 194.5, 5.0, 5.8, 119.94
a:, g016acn2_009_ABO.par, Middle_word, NN, no_pause, none, not_overlapped, 12.3, 194.5, 5.0, 5.8, 139.94
a:, g016acn2_009_ABO.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 12.3, 194.5, 5.0, 5.8, 129.94
a:, g016acn2_011_ABO.par, Start_word, ITJ, near_pause, p_stress, not_overlapped, 11.6, 184.4, 4.4, 5.1, 169.94
a:, g016acn2_013_ABO.par, Start_word, ADV, no_pause, p_stress, not_overlapped, 11.7, 207.3, 4.7, 5.2, 189.94
a:, g016acn2_013_ABO.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 11.7, 207.3, 4.7, 5.2, 49.94
a:, g016acn2_013_ABO.par, Middle_word, VVINF, no_pause, s_stress, not_overlapped, 11.7, 207.3, 4.7, 5.2, 149.94
a:, g016acn2_013_ABO.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 11.7, 207.3, 4.7, 5.2, 39.94
a:, g016acn2_013_ABO.par, End_word, ADV, no_pause, p_stress, not_overlapped, 11.7, 207.3, 4.7, 5.2, 89.94
a:, g016acn2_021_ABO.par, Start_word, ITJ, near_pause, p_stress, not_overlapped, 12.1, 263.9, 4.0, 5.1, 149.94
a:, g016acn2_021_ABO.par, Middle_word, NN, no_pause, s_stress, not_overlapped, 12.1, 263.9, 4.0, 5.1, 129.94
a:, g016acn2_023_ABO.par, Start_word, ITJ, near_pause, p_stress, not_overlapped, 15.7, 266.6, 5.9, 6.8, 139.94
a:, g016acn2_023_ABO.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 15.7, 266.6, 5.9, 6.8, 59.94
a:, g016acn2_023_ABO.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 15.7, 266.6, 5.9, 6.8, 89.94
a:, g016acn2_025_ABO.par, Start_word, NN, near_pause, p_stress, not_overlapped, 7.8, 126.1, 2.9, 2.9, 139.94
a:, g016acn2_025_ABO.par, Middle_word, ITJ, no_pause, p_stress, not_overlapped, 7.8, 126.1, 2.9, 2.9, 399.94
a:, g016acn2_025_ABO.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 7.8, 126.1, 2.9, 2.9, 599.94
a:, g016acn2_025_ABO.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 7.8, 126.1, 2.9, 2.9, 89.94
a:, g016acn2_028_ABO.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 13.1, 267.6, 5.9, 6.1, 39.94
a:, g016acn2_028_ABO.par, Middle_word, VAFIN, no_pause, p_stress, not_overlapped, 13.1, 267.6, 5.9, 6.1, 79.94
a:, g016acn2_028_ABO.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 13.1, 267.6, 5.9, 6.1, 89.94
a:, g016acn2_028_ABO.par, End_word, ADV, no_pause, p_stress, not_overlapped, 13.1, 267.6, 5.9, 6.1, 89.94
a:, g016acn2_032_ABO.par, Start_word, ITJ, near_pause, p_stress, not_overlapped, 15.9, 247.3, 5.9, 7.4, 279.94
a:, g016acn2_032_ABO.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 15.9, 247.3, 5.9, 7.4, 79.94
a:, g016acn2_032_ABO.par, End_word, NN, no_pause, p_stress, not_overlapped, 15.9, 247.3, 5.9, 7.4, 99.94
a:, g016acn2_036_ABO.par, Start_word, PTKANT, near_pause, p_stress, not_overlapped, 13.0, 253.3, 5.1, 6.3, 109.94
a:, g016acn2_036_ABO.par, Middle_word, VVINF, no_pause, s_stress, not_overlapped, 13.0, 253.3, 5.1, 6.3, 39.94
a:, g016acn2_036_ABO.par, Middle_word, VVINF, no_pause, p_stress, not_overlapped, 13.0, 253.3, 5.1, 6.3, 129.94
a:, g016acn2_038_ABO.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 12.8, 163.7, 5.0, 5.5, 119.94
a:, g218acn1_001_AHP.par, Start_word, ITJ, near_pause, p_stress, not_overlapped, 10.2, 163.7, 4.1, 4.5, 199.94
a:, g218acn1_001_AHP.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 10.2, 163.7, 4.1, 4.5, 169.94
a:, g218acn1_001_AHP.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 10.2, 163.7, 4.1, 4.5, 229.94
a:, g218acn1_001_AHP.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 10.2, 163.7, 4.1, 4.5, 89.94
a:, g218acn1_001_AHP.par, End_word, VVINF, no_pause, s_stress, not_overlapped, 10.2, 163.7, 4.1, 4.5, 189.94
a:, g218acn1_003_AHP.par, Start_word, ITJ, near_pause, p_stress, not_overlapped, 13.8, 228.3, 5.3, 6.1, 219.94
a:, g218acn1_003_AHP.par, Middle_word, NN, no_pause, none, not_overlapped, 13.8, 228.3, 5.3, 6.1, 69.94
a:, g218acn1_003_AHP.par, End_word, VVINF, no_pause, s_stress, not_overlapped, 13.8, 228.3, 5.3, 6.1, 109.94
a:, g218acn1_011_AHP.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 14.5, 239.0, 5.7, 6.6, 89.94
a:, g218acn1_013_AHP.par, Start_word, ADJD, near_pause, none, overlapped, 11.3, 84.6, 4.2, 4.2, 159.94
a:, g218acn1_014_AHP.par, Start_word, VAFIN, no_pause, p_stress, not_overlapped, 9.8, 156.1, 3.8, 4.4, 39.94
